ds_sale_price_formula,ds_purchase_price_formula,ds_material_alias,vl_quantity_sell,vl_unit_price_sell,cd_alias_language,cd_product_id,lower(ds_category_en),lower(ds_record_type_name)
"","","Brass, miscellaneous",14.00,2.450000,en,18036,yellow brass,retail
"","",Aluminium turnings,21890.00,0.600400,en,18015,aluminium,wholesale - europe domestic
"","","Bright copper, no 1, Millberry",168.00,4.960000,en,18025,copper,retail
"","","Bright copper, no 1, Millberry",670.00,4.890000,en,18025,copper,retail
"","","Copper Cable, min. 70% Cu",734.00,3.070000,en,18031,cables,retail
"","","Aluminium wire, bare",32.00,0.300000,en,10211,aluminium,retail
"","","Zinc, old",1.30,1.050000,en,18073,zinc,retail
"","","Bright copper, no 1, Millberry",50.00,4.570000,en,18025,copper,retail
"","","Tombac, pieces",55.00,3.500000,en,18068,red brass,retail
"","","Copper, miscellaneous, low-grade, old",4.00,4.430000,en,18024,copper,retail
"","","Bright copper, no 2, sparkplugs",650.00,4.950000,en,18023,copper,retail
"","","Bright copper, no 1, Millberry",111.00,5.000000,en,18025,copper,retail
"","","Tungsten carbide, miscellaneous",13.80,10.810000,en,18020,tungsten carbide,retail
"","",Hartmetall Bohrer und Fräser,7.00,10.950000,de,18019,tungsten carbide,retail
"","","Bright copper, no 2, sparkplugs",5.00,4.710000,en,18023,copper,retail
"","","Aluminium profiles, bare (new)",169.00,1.030000,en,18001,aluminium,retail
"","","Stainless steel, V2a, nirosta, niro",23420.00,0.750000,en,18037,stainless steel,wholesale - europe domestic
"","",Tableware tin,6.70,9.720000,en,18071,tin,retail
"","",Hartmetall Wendeschneidplatten,37.30,10.580000,de,18017,tungsten carbide,retail
"","",Scrap soft lead,5.00,1.070000,en,19556,lead,retail
"","",Hartmetall Wendeschneidplatten,16.00,10.580000,de,18017,tungsten carbide,retail
"","","Copper Cable, min. 60% Cu",8.00,2.180000,en,18030,cables,retail
"","","Copper, miscellaneous, low-grade, old",29.60,4.170000,en,18024,copper,retail
"","","Bright copper, no 1, Millberry",1726.55,4.892000,en,18025,copper,wholesale - europe domestic
"","","Copper Cable, min. 38% Cu",3.10,1.430000,en,18028,cables,retail
"","","Tungsten carbide, miscellaneous",146.90,11.010000,en,18020,tungsten carbide,retail
"","",Tableware tin,9.70,6.190000,en,18071,tin,retail
"","","E1 - iron and steel, miscellaneous scrap",23820.00,0.187000,en,18060,iron and steel,wholesale - europe domestic
"","","E1 - iron and steel, miscellaneous scrap",910.00,0.090000,en,18060,iron and steel,retail
"","","Tungsten carbide, miscellaneous",10.00,10.810000,en,18020,tungsten carbide,retail
"","","Bright copper, no 1, Millberry",18.70,4.540000,en,18025,copper,retail
"","","E1 - iron and steel, miscellaneous scrap",24040.00,0.187000,en,18060,iron and steel,wholesale - europe domestic
"","","E1 - iron and steel, miscellaneous scrap",24300.00,0.187000,en,18060,iron and steel,wholesale - europe domestic
"","","Bright copper, no 1, Millberry",90.00,4.560000,en,18025,copper,retail
"","","Bright copper, no 2, sparkplugs",46.30,4.320000,en,18023,copper,retail
"","","E1 - iron and steel, miscellaneous scrap",990.00,0.120000,en,18060,iron and steel,retail
"","",Brass - water pipes,90.00,1.200000,en,10074,yellow brass,retail
"","",Hartmetall Wendeschneidplatten,1.70,10.580000,de,18017,tungsten carbide,retail
"","","Bright copper, no 1, Millberry",3.50,4.510000,en,18025,copper,retail
"","","Copper, miscellaneous, low-grade, old",18.00,4.270000,en,18024,copper,retail
"","",Scrap soft lead,118.00,1.070000,en,19556,lead,retail
"","","Bright copper, no 1, Millberry",360.00,4.760000,en,18025,copper,retail
"","",Tableware tin,6.10,9.810000,en,18071,tin,retail
"","","Brass, miscellaneous",2.00,2.350000,en,18036,yellow brass,retail
"","","Tin scrap, solder",19.60,3.870000,en,18070,tin,retail
"","","Copper Cable, min. 55% Cu",29.00,1.500000,en,10024,cables,retail
"","","Copper, miscellaneous, low-grade, old",247.00,4.210000,en,18024,copper,retail
"","","Copper, miscellaneous, low-grade, old",30.50,4.490000,en,18024,copper,retail
"","","Copper Cable, min. 38% Cu",69.00,1.150000,en,18028,cables,retail
"","",Disc drives,0.80,8.900000,en,18055,pc components,wholesale - europe domestic
"","","E1 - iron and steel, miscellaneous scrap",178.00,0.145000,en,18060,iron and steel,retail
"","","Brass MS58, new, pieces",19.00,2.710000,en,18032,yellow brass,retail
"","","Copper Cable, min. 38% Cu",240.00,1.420000,en,18028,cables,retail
"","","E1 - iron and steel, miscellaneous scrap",820.00,0.090000,en,18060,iron and steel,retail
"","","Copper Cable, min. 38% Cu",12.40,1.520000,en,18028,cables,retail
"","","Aluminium profiles, painted",6.50,0.870000,en,18002,aluminium,retail
"","",Lead batteries,18.00,0.400000,en,18065,electronics,retail
"","","Bright copper, no 1, Millberry",6.80,4.770000,en,18025,copper,retail
"","","Brass, miscellaneous",32.00,2.220000,en,18036,yellow brass,retail
"","","Aluminium, miscellaneous",124.50,1.050000,en,18003,aluminium,retail
"","","Heavy copper, berry min. 98% Cu",8.30,4.210000,en,18022,copper,retail
"","",Modules - mixed materials,2.00,0.740000,en,10139,electronics,retail
"","","Stainless steel, V2a scrap, dirty",5.00,0.250000,en,10066,stainless steel,retail
"","","Copper Cable, min. 38% Cu",720.00,1.420000,en,18028,cables,retail
"","",Modules - mixed materials,1610.00,1.300000,en,10139,electronics,wholesale - europe domestic
"","","Bright copper, no 2, sparkplugs",12.00,4.290000,en,18023,copper,retail
"","","Bright copper, no 2, sparkplugs",5.00,4.390000,en,18023,copper,retail
"","","Cast aluminium, old",8.60,0.590000,en,18014,aluminium,retail
"","","Aluminium profiles, bare (new)",1.80,0.910000,en,18001,aluminium,retail
"","","Copper Cable, min. 70% Cu",310.00,2.340000,en,18031,cables,retail
"","",Brass cartridges,3.40,2.580000,en,18034,yellow brass,retail
"","",Disc drives,3.60,15.930000,en,18055,pc components,retail
"","","Aluminium profiles, bare (new)",110.00,1.400000,en,18001,aluminium,retail
"","","Copper, miscellaneous, low-grade, old",152.00,4.420000,en,18024,copper,retail
"","","Brass, miscellaneous",609.00,2.400000,en,18036,yellow brass,retail
"","","Copper, miscellaneous, low-grade, old",79.00,3.980000,en,18024,copper,retail
"","","Copper Cable, min. 38% Cu",720.00,1.430000,en,18028,cables,retail
"","","Heavy copper, berry min. 98% Cu",407.00,4.880000,en,18022,copper,retail
"","","Copper Cable, min. 38% Cu",1490.00,1.410000,en,18028,cables,retail
"","",Lead batteries,371.00,0.375000,en,18065,electronics,retail
"","","Aluminium-copper radiator, contaminated",2070.00,1.700000,en,18008,aluminium,wholesale - europe domestic
"","","Heavy copper, berry min. 98% Cu",147.00,4.900000,en,18022,copper,retail
"","","Aluminium profiles, bare (new)",1.60,0.760000,en,18001,aluminium,retail
"","",Disc drives,307.00,5.000000,en,18055,pc components,wholesale - europe domestic
"","","E1 - iron and steel, miscellaneous scrap",22200.00,0.187000,en,18060,iron and steel,retail
"","","Copper Cable, min. 38% Cu",290.00,1.410000,en,18028,cables,retail
"","","Copper, miscellaneous, low-grade, old",450.00,4.110000,en,18024,copper,retail
"","",Disc drives,3.30,6.090000,en,18055,pc components,retail
"","",Class 3 circuit boards,5.40,1.390000,en,18045,pcbs,retail
"","",Tableware tin,18.20,9.810000,en,18071,tin,retail
"","",Copper armature,1.00,0.800000,en,10090,electronics,retail
"","","Bright copper, no 1, Millberry",1225.00,5.000000,en,18025,copper,retail
"","","Copper Cable, min. 60% Cu",179.00,2.190000,en,18030,cables,retail
"","",Cast bronze waste,26.00,2.800000,en,10220,red brass,retail
"","","Copper Cable, min. 38% Cu",30.00,1.300000,en,18028,cables,retail
"","","Heavy copper, berry min. 98% Cu",23.40,4.430000,en,18022,copper,retail
"","","Brass MS58, new, pieces",90.00,3.070000,en,18032,yellow brass,retail
"","",Low-grade copper,40.00,4.000000,en,10118,copper,retail
"","","Tungsten carbide, miscellaneous",28.20,10.810000,en,18020,tungsten carbide,retail
"","","E1 - iron and steel, miscellaneous scrap",4940.00,0.150000,en,18060,iron and steel,retail
"","","Brass, miscellaneous",5.00,2.190000,en,18036,yellow brass,retail
"","","Copper Cable, min. 60% Cu",8.20,2.120000,en,18030,cables,retail
"","",Brass cartridges,180.00,2.690000,en,18034,yellow brass,retail
"","","Brass, miscellaneous",75.00,1.250000,en,18036,yellow brass,retail
"","","Bright copper, no 1, Millberry",12.90,4.550000,en,18025,copper,retail
"","","Bright copper, no 1, Millberry",199.00,4.800000,en,18025,copper,retail
"","","Brass, miscellaneous",18.90,2.360000,en,18036,yellow brass,retail
"","",Class 3 circuit boards,11.90,4.610000,en,18045,pcbs,retail
"","","Heavy copper, berry min. 98% Cu",129.00,4.610000,en,18022,copper,retail
"","","Copper, miscellaneous, low-grade, old",3.00,4.370000,en,18024,copper,retail
"","","Copper Cable, min. 60% Cu",12.70,1.980000,en,18030,cables,retail
"","",Tableware tin,21.80,9.810000,en,18071,tin,retail
"","","Copper, miscellaneous, low-grade, old",100.00,4.290000,en,18024,copper,retail
"","","Brass, miscellaneous",23.00,2.220000,en,18036,yellow brass,retail
"","",Brass cartridges,35.00,2.000000,en,18034,yellow brass,retail
"","","Copper Cable, min. 38% Cu",11.00,1.290000,en,18028,cables,retail
"","","Aluminium profiles, bare (new)",684.00,1.360000,en,18001,aluminium,retail
"","","Bright copper, no 1, Millberry",344.00,5.050000,en,18025,copper,retail
"","",Lead batteries,39.00,0.210000,en,18065,electronics,retail
"","","Copper, miscellaneous, low-grade, old",15.30,3.940000,en,18024,copper,retail
"","",Class 3 circuit boards,9.00,1.930000,en,18045,pcbs,retail
"","",Hartmetall Bohrer und Fräser,24.60,10.950000,de,18019,tungsten carbide,retail
"","","Brass, miscellaneous",15.80,2.380000,en,18036,yellow brass,retail
"","","Brass, miscellaneous",6.00,1.880000,en,18036,yellow brass,retail
"","",Hartmetall Bohrer und Fräser,15.70,10.950000,de,18019,tungsten carbide,retail
"","","Tungsten carbide, miscellaneous",10.50,10.810000,en,18020,tungsten carbide,retail
"","","Aluminium, miscellaneous",13.00,0.240000,en,18003,aluminium,retail
"","","Copper Cable, min. 38% Cu",26.40,1.440000,en,18028,cables,retail
"","","Bright copper, no 2, sparkplugs",31.40,4.340000,en,18023,copper,retail
"","","Tombac, pieces",3.70,3.500000,en,18068,red brass,retail
"","","Brass MS58, new, pieces",7.60,3.030000,en,18032,yellow brass,retail
"","","Aluminium, miscellaneous",535.00,0.460000,en,18003,aluminium,retail
"","",Copper enamelled wire,300.00,4.800000,en,10055,copper,wholesale - europe domestic
"","","Copper, miscellaneous, low-grade, old",0.80,4.170000,en,18024,copper,retail
"","","Aluminium sheet, old, painted",3.20,0.640000,en,18006,aluminium,retail
"","","Copper Cable, min. 60% Cu",3.60,2.180000,en,18030,cables,retail
"","","Stainless steel, V2a, nirosta, niro",21.00,0.620000,en,18037,stainless steel,retail
"","",Brass cartridges,170.00,3.060000,en,18034,yellow brass,retail
"","",Lead batteries,1751.00,0.510000,en,18065,electronics,retail
"","",Tin bars,55.00,9.250000,en,10166,tin,retail
"","",Hartmetall Wendeschneidplatten,10.10,10.580000,de,18017,tungsten carbide,retail
"","",Copper cable with plug,801.00,1.250000,en,18029,cables,retail
"","","Copper Cable, min. 38% Cu",148.00,1.440000,en,18028,cables,retail
"","","Cast aluminium, new",181.00,0.740000,en,18013,aluminium,retail
"","","Copper, miscellaneous, low-grade, old",23.00,4.300000,en,18024,copper,retail
"","","E1 - iron and steel, miscellaneous scrap",54970.00,0.092000,en,18060,iron and steel,wholesale - europe domestic
"","","Aluminium sheet, old, painted",8.00,0.630000,en,18006,aluminium,retail
"","",Hartmetall Bohrer und Fräser,3344.00,18.500000,de,18019,tungsten carbide,wholesale - europe domestic
"","","Copper Cable, min. 60% Cu",4.20,2.180000,en,18030,cables,retail
"","",Disc drives,1.10,8.130000,en,18055,pc components,retail
"","","Copper, miscellaneous, low-grade, old",108.50,4.350000,en,18024,copper,retail
"","","Copper Cable, min. 38% Cu",54.50,1.490000,en,18028,cables,retail
"","","Copper bars, bright, no adhesives",1125.00,5.350000,en,10034,copper,wholesale - europe domestic
"","",Copper cable with plug,287.00,0.650000,en,18029,cables,wholesale - europe domestic
"","","Bright copper, no 2, sparkplugs",31.00,4.310000,en,18023,copper,retail
"","","Copper Cable, min. 70% Cu",416.00,3.000000,en,18031,cables,wholesale - europe domestic
"","","Copper, miscellaneous, low-grade, old",375.00,4.030000,en,18024,copper,retail
"","","Copper Cable, min. 82% Cu",100.00,3.500000,en,10099,cables,wholesale - europe domestic
"","","Copper Cable, min. 38% Cu",1180.00,1.450000,en,18028,cables,retail
"","",E3 - heavy scrap,15.00,0.040000,en,18061,iron and steel,retail
"","","Bright copper, no 1, Millberry",196.00,4.820000,en,18025,copper,retail
"","","Tungsten carbide, miscellaneous",28.90,10.810000,en,18020,tungsten carbide,retail
"","","Brass MS58, new, pieces",85.00,3.280000,en,18032,yellow brass,retail
"","","Copper, miscellaneous, low-grade, old",57.00,4.400000,en,18024,copper,retail
"","","Brass MS58, new, pieces",134.00,3.270000,en,18032,yellow brass,retail
"","","Brass, miscellaneous",15.40,2.480000,en,18036,yellow brass,retail
"","",Tableware tin,5.30,10.190000,en,18071,tin,retail
"","",Disc drives,1.40,58.190000,en,18055,pc components,retail
"","",Disc drives,5.30,20.970000,en,18055,pc components,retail
"","","Copper Cable, min. 38% Cu",11.00,1.300000,en,18028,cables,retail
"","",Hartmetall Wendeschneidplatten,18.00,10.580000,de,18017,tungsten carbide,retail
"","",Hartmetall Bohrer und Fräser,18.00,10.950000,de,18019,tungsten carbide,retail
"","",Class 3 circuit boards,104.00,4.570000,en,18045,pcbs,retail
"","",Hartmetall Bohrer und Fräser,19.00,10.950000,de,18019,tungsten carbide,retail
"","","Copper Cable, min. 38% Cu",59.70,1.480000,en,18028,cables,retail
"","",Refuse,1.00,15253.300000,en,10148,aluminium,wholesale - europe domestic
"","","Bright copper, no 1, Millberry",28.40,4.590000,en,18025,copper,retail
"","","Bright copper, no 1, Millberry",149.00,5.070000,en,18025,copper,retail
"","","Aluminium profiles, bare (new)",24360.00,1.559300,en,18001,aluminium,wholesale - europe domestic
"","","Bright copper, no 1, Millberry",2359.00,5.200000,en,18025,copper,wholesale - europe domestic
"","","Bright copper, no 1, Millberry",30.60,4.730000,en,18025,copper,retail
"","",Aluminium Shredder material,310.00,0.095161,en,10070,iron and steel,retail
"","","Bright copper, no 1, Millberry",77.90,4.570000,en,18025,copper,retail
"","","Bright copper, no 1, Millberry",11.80,4.730000,en,18025,copper,retail
"","","Brass, miscellaneous",11.50,2.480000,en,18036,yellow brass,retail
"","","Copper, miscellaneous, low-grade, old",2.00,4.420000,en,18024,copper,retail
"","","Copper, miscellaneous, low-grade, old",33.00,4.200000,en,18024,copper,retail
"","","Brass, miscellaneous",9.00,2.400000,en,18036,yellow brass,retail
"","",Scrap soft lead,7.00,1.400000,en,19556,lead,retail
"","","Copper Cable, min. 38% Cu",11.00,1.200000,en,18028,cables,retail
"","",Tableware tin,7.70,10.100000,en,18071,tin,retail
"","","Brass, miscellaneous",7.10,2.510000,en,18036,yellow brass,retail
"","","Tombac, pieces",23.20,3.680000,en,18068,red brass,retail
"","","Bright copper, no 1, Millberry",22.00,4.760000,en,18025,copper,retail
"","","Copper Cable, min. 38% Cu",12.80,1.470000,en,18028,cables,retail
"","","Brass, miscellaneous",2.40,2.480000,en,18036,yellow brass,retail
"","","Bright copper, no 1, Millberry",29.60,4.540000,en,18025,copper,retail
"","","E1 - iron and steel, miscellaneous scrap",215.00,0.100000,en,18060,iron and steel,retail
"","","Bright copper, no 2, sparkplugs",19.00,4.100000,en,18023,copper,retail
"","","Bright copper, no 1, Millberry",30.70,4.730000,en,18025,copper,retail
"","","E1 - iron and steel, miscellaneous scrap",7120.00,0.054000,en,18060,iron and steel,retail
"","",Lead batteries,741.00,0.440000,en,18065,electronics,retail
"","",Tableware tin,6.90,10.190000,en,18071,tin,retail
"","",Lead batteries,11730.00,0.645000,en,18065,electronics,wholesale - europe domestic
"","","Aluminium, miscellaneous",242.00,1.020000,en,18003,aluminium,retail
"","",Lead batteries,87.00,0.470000,en,18065,electronics,retail
"","",Electric motors - large,29.00,0.300000,en,10212,electronics,retail
"","","Copper Cable, min. 55% Cu",73.00,1.850000,en,10024,cables,retail
"","",Tableware tin,8.60,5.480000,en,18071,tin,retail
"","",Shearing scrap,633.00,0.150000,en,10027,iron and steel,retail
"","","Copper, miscellaneous, low-grade, old",195.00,4.070000,en,18024,copper,retail
"","","Brass MS58, new, pieces",77.00,3.170000,en,18032,yellow brass,retail
"","",Brass cartridges,131.00,2.550000,en,18034,yellow brass,retail
"","","Brass MS58, new, pieces",1190.00,3.100000,en,18032,yellow brass,wholesale - europe domestic
"","",Lead batteries,209.00,0.270000,en,18065,electronics,retail
"","","Aluminium rims, contaminated",192.00,0.850000,en,18012,aluminium,retail
"","","Aluminium, miscellaneous",347.00,0.440000,en,18003,aluminium,retail
"","","Bright copper, no 1, Millberry",271.00,5.050000,en,18025,copper,retail
"","",Refuse,1.00,15253.300000,en,10148,aluminium,wholesale - europe domestic
"","","Heavy copper, berry min. 98% Cu",91.00,4.000000,en,18022,copper,retail
"","",Electric motors - large,46.50,0.300000,en,10212,electronics,retail
"","","E1 - iron and steel, miscellaneous scrap",408.00,0.030000,en,18060,iron and steel,retail
"","",Brake discs,133.50,0.140000,en,10175,iron and steel,retail
"","","Copper Cable, min. 38% Cu",5.00,1.280000,en,18028,cables,retail
"","",Hartmetall Wendeschneidplatten,15.90,10.580000,de,18017,tungsten carbide,retail
"","",Scrap soft lead,15.00,1.120000,en,19556,lead,retail
"","","Copper Cable, min. 38% Cu",10.00,1.380000,en,18028,cables,retail
"","","Copper Cable, min. 60% Cu",103.00,2.240000,en,18030,cables,retail
"","","Copper Cable, min. 38% Cu",180.00,1.450000,en,18028,cables,retail
"","","Tungsten carbide, miscellaneous",100.00,15.600000,en,18020,tungsten carbide,wholesale - europe domestic
"","","Tungsten carbide, miscellaneous",2.50,11.750000,en,18020,tungsten carbide,retail
"","","Bright copper, no 1, Millberry",34.00,4.780000,en,18025,copper,retail
"","","Copper, miscellaneous, low-grade, old",24.00,3.950000,en,18024,copper,retail
"","","E1 - iron and steel, miscellaneous scrap",23600.00,0.207000,en,18060,iron and steel,wholesale - europe domestic
"","",Hartmetall Wendeschneidplatten,7.60,11.750000,de,18017,tungsten carbide,retail
"","","Copper, miscellaneous, low-grade, old",91.10,4.500000,en,18024,copper,retail
"","",Brass - water pipes,7562.00,3.255000,en,10074,yellow brass,wholesale - europe domestic
"","","Copper Cable, min. 38% Cu",188.00,1.430000,en,18028,cables,retail
"","","Heavy copper, berry min. 98% Cu",22.60,4.450000,en,18022,copper,retail
"","","Copper Cable, min. 38% Cu",201.00,1.480000,en,18028,cables,retail
"","",Lead batteries,800.00,0.460000,en,18065,electronics,retail
"","",Lead batteries,408.00,0.440000,en,18065,electronics,retail
"","","Bright copper, no 1, Millberry",7.00,4.660000,en,18025,copper,retail
"","","E1 - iron and steel, miscellaneous scrap",23380.00,0.207000,en,18060,iron and steel,retail
"","",Scrap soft lead,47.50,0.900000,en,19556,lead,retail
"","","Stainless steel, V4a scrap",26.50,0.970000,en,18039,stainless steel,retail
"","","Copper Cable, min. 38% Cu",445.00,1.480000,en,18028,cables,retail
"","","Copper Cable, min. 38% Cu",360.00,1.450000,en,18028,cables,retail
"","",Electric motors - large,415.00,0.370000,en,10212,electronics,retail
"","","Bright copper, no 1, Millberry",48.00,4.770000,en,18025,copper,retail
"","","Copper Cable, min. 38% Cu",253.00,1.510000,en,18028,cables,retail
"","",Class 3 circuit boards,44.00,6.000000,en,18045,pcbs,wholesale - europe domestic
"","","Copper, miscellaneous, low-grade, old",56.00,4.090000,en,18024,copper,retail
"","",Lead batteries,220.00,0.580000,en,18065,electronics,wholesale - europe domestic
"","",Hartmetall Wendeschneidplatten,6.10,10.580000,de,18017,tungsten carbide,retail
"","","Copper, miscellaneous, low-grade, old",28.90,4.340000,en,18024,copper,retail
"","",Hartmetall Wendeschneidplatten,56.00,10.100000,de,18017,tungsten carbide,retail
"","","Bright copper, no 1, Millberry",123.00,4.990000,en,18025,copper,retail
"","",Tableware tin,41.00,8.150000,en,18071,tin,retail
"","","Heavy copper, berry min. 98% Cu",2.00,4.560000,en,18022,copper,retail
"","","Aluminium sheet, old, painted",46.00,0.630000,en,18006,aluminium,retail
"","",Hartmetall Bohrer und Fräser,9.00,10.950000,de,18019,tungsten carbide,retail
"","","Brass, miscellaneous",2.50,2.500000,en,18036,yellow brass,retail
"","",Class 3 circuit boards,6.70,0.250000,en,18045,pcbs,retail
"","","Cast aluminium, new",7.20,0.850000,en,18013,aluminium,retail
"","","Bright copper, no 1, Millberry",117.50,5.000000,en,18025,copper,retail
"","",Disc drives,3.50,20.970000,en,18055,pc components,retail
"","","Cast aluminium, old",5.50,0.650000,en,18014,aluminium,retail
"","","Copper Cable, min. 38% Cu",74.00,1.300000,en,18028,cables,retail
"","","Aluminium profiles, bare (new)",375.00,1.250000,en,18001,aluminium,retail
"","",Aluminium gears,57.50,0.060000,en,10003,aluminium,retail
"","","Heavy copper, berry min. 98% Cu",4.00,4.220000,en,18022,copper,retail
"","","Stainless steel, V4a scrap",794.00,1.310000,en,18039,stainless steel,retail
"","",Lead batteries,421.00,0.350000,en,18065,electronics,retail
"","","Copper, miscellaneous, low-grade, old",1.70,4.340000,en,18024,copper,retail
"","","Bright copper, no 1, Millberry",30.50,4.750000,en,18025,copper,retail
"","","Aluminium, miscellaneous",129.50,0.300000,en,18003,aluminium,retail
"","","Copper Cable, min. 60% Cu",11.70,2.050000,en,18030,cables,retail
"","","Copper Cable, min. 60% Cu",19.00,1.950000,en,18030,cables,retail
"","","Copper Cable, min. 38% Cu",605.00,1.530000,en,18028,cables,retail
"","","Stainless steel, V2a, nirosta, niro",31.00,0.430000,en,18037,stainless steel,retail
"","","Copper Cable, min. 60% Cu",135.00,1.900000,en,18030,cables,retail
"","",Brass - water pipes,6438.00,3.255000,en,10074,yellow brass,wholesale - europe domestic
"","","Copper Cable, min. 38% Cu",11.00,1.450000,en,18028,cables,retail
"","",Lead batteries,100.00,0.600000,en,18065,electronics,retail
"","","Copper, miscellaneous, low-grade, old",11.00,4.450000,en,18024,copper,retail
"","",Copper cable with plug,32.00,0.700000,en,18029,cables,retail
"","","Brass, miscellaneous",3.00,2.400000,en,18036,yellow brass,retail
"","","E1 - iron and steel, miscellaneous scrap",23880.00,0.207000,en,18060,iron and steel,retail
"","",Brass cartridges,160.00,2.750000,en,18034,yellow brass,retail
"","","Heavy copper, berry min. 98% Cu",90.00,5.100000,en,18022,copper,wholesale - europe domestic
"","","Copper, miscellaneous, low-grade, old",60.00,5.050000,en,18024,copper,wholesale - europe domestic
"","",Class 3 circuit boards,8.70,1.930000,en,18045,pcbs,retail
"","","Stainless steel, V2a, nirosta, niro",26.50,0.560000,en,18037,stainless steel,retail
"","","Copper Cable, min. 60% Cu",23.80,2.180000,en,18030,cables,retail
"","","Bright copper, no 2, sparkplugs",29.60,4.540000,en,18023,copper,retail
"","","Bright copper, no 2, sparkplugs",4.50,4.550000,en,18023,copper,retail
"","","Bright copper, no 1, Millberry",147.30,5.100000,en,18025,copper,retail
"","","Copper Cable, min. 38% Cu",54.00,1.300000,en,18028,cables,retail
"","","Bright copper, no 2, sparkplugs",14.70,4.470000,en,18023,copper,retail
"","","Bright copper, no 1, Millberry",9.40,4.770000,en,18025,copper,retail
"","","E1 - iron and steel, miscellaneous scrap",4600.00,0.080000,en,18060,iron and steel,retail
"","",Class 3 circuit boards,300.00,9.250000,en,18045,pcbs,wholesale - europe domestic
"","",Class 3 circuit boards,307.00,6.950000,en,18045,pcbs,wholesale - europe domestic
"","","Bright copper, no 1, Millberry",29.00,4.600000,en,18025,copper,retail
"","",Lead batteries,329.00,0.600000,en,18065,electronics,retail
"","","Bright copper, no 2, sparkplugs",7.50,4.550000,en,18023,copper,retail
"","","Heavy copper, berry min. 98% Cu",6.90,4.260000,en,18022,copper,retail
"","","Copper, miscellaneous, low-grade, old",25.00,4.530000,en,18024,copper,retail
"","",Disc drives,2.60,17.670000,en,18055,pc components,retail
"","","Aluminium, miscellaneous",103.00,0.400000,en,18003,aluminium,retail
"","","Aluminium, miscellaneous",65.00,0.850000,en,18003,aluminium,retail
"","",Hartmetall Bohrer und Fräser,15.40,12.450000,de,18019,tungsten carbide,retail
"","","Brass, miscellaneous",17.30,2.350000,en,18036,yellow brass,retail
"","","Bright copper, no 1, Millberry",8.20,4.650000,en,18025,copper,retail
"","","Brass, miscellaneous",29.00,2.420000,en,18036,yellow brass,retail
"","","Copper Cable, min. 38% Cu",3.50,1.510000,en,18028,cables,retail
"","",Lead batteries,335.00,0.380000,en,18065,electronics,retail
"","",Hartmetall Wendeschneidplatten,18.30,10.580000,de,18017,tungsten carbide,retail
"","","Brass, miscellaneous",12.00,2.380000,en,18036,yellow brass,retail
"","","Copper Cable, min. 38% Cu",347.00,1.480000,en,18028,cables,retail
"","",Mix metal scrap,23640.00,0.538000,en,10181,electronics,wholesale - europe domestic
"","","Copper, miscellaneous, low-grade, old",8.00,3.900000,en,18024,copper,retail
"","","Cast aluminium, new",46.00,0.860000,en,18013,aluminium,retail
"","","Copper, miscellaneous, low-grade, old",40.50,4.000000,en,18024,copper,retail
"","","Bright copper, no 1, Millberry",177.50,4.650000,en,18025,copper,retail
"","","E1 - iron and steel, miscellaneous scrap",136.00,0.080000,en,18060,iron and steel,retail
"","",E3 - heavy scrap,38.00,0.090000,en,18061,iron and steel,retail
"","","Stainless steel, V2a, nirosta, niro",3026.00,0.800000,en,18037,stainless steel,retail
"","","Aluminium profiles, bare (new)",1400.00,1.050000,en,18001,aluminium,retail
"","",Hartmetall Bohrer und Fräser,17.90,10.950000,de,18019,tungsten carbide,retail
"","",Class 3 circuit boards,17.60,1.620000,en,18045,pcbs,retail
"","","Brass, miscellaneous",2.00,2.210000,en,18036,yellow brass,retail
"","",Brass cartridges,41.00,2.690000,en,18034,yellow brass,retail
"","",Aluminium wit other adhesives,12.00,0.300000,en,10002,aluminium,retail
"","",Electric motors - large,7350.00,0.550000,en,10212,electronics,wholesale - europe domestic
"","","Copper Cable, min. 70% Cu",3360.00,1.450000,en,18031,cables,wholesale - europe domestic
"","","Stainless steel, V2a, nirosta, niro",2189.00,5.600000,en,18037,stainless steel,wholesale - europe domestic
"","","Aluminium, miscellaneous",37.00,0.850000,en,18003,aluminium,retail
"","","Copper, miscellaneous, low-grade, old",52.20,4.290000,en,18024,copper,retail
"","","Copper granules 1a (99,9%)",10000.00,5.617550,en,30002,copper,wholesale - europe domestic
"","",Hartmetall Wendeschneidplatten,21.00,11.750000,de,18017,tungsten carbide,retail
"","","Cast aluminium, old",260.00,0.650000,en,18014,aluminium,retail
"","","Bright copper, no 1, Millberry",11.00,4.870000,en,18025,copper,retail
"","","Aluminium, miscellaneous",9.00,0.370000,en,18003,aluminium,retail
"","","Copper, miscellaneous, low-grade, old",5.00,4.180000,en,18024,copper,retail
"","",Lead batteries,56.00,0.490000,en,18065,electronics,retail
"","","Aluminium profiles, bare (new)",23.00,1.200000,en,18001,aluminium,retail
"","","Copper Cable, min. 38% Cu",339.00,1.390000,en,18028,cables,retail
"","","Copper Cable, min. 60% Cu",278.00,2.320000,en,18030,cables,retail
"","","Heavy copper, berry min. 98% Cu",60.30,4.720000,en,18022,copper,retail
"","",Electric motors - large,73.00,0.300000,en,10212,electronics,retail
"","","Bright copper, no 1, Millberry",280.00,4.540000,en,18025,copper,retail
"","","Bright copper, no 2, sparkplugs",5.50,4.290000,en,18023,copper,retail
"","","Copper, miscellaneous, low-grade, old",312.00,4.440000,en,18024,copper,retail
